action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-007,file_access,GP217_Sample_Tracking_Record.csv,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:54:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-127,file_access,GP217_Sample_Tracking_Record.csv,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:54:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-047,file_access,GP217_Assay_Results.csv,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:55:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-066,file_access,HELIX_Regulatory_Briefing_Package.docx,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:55:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-014,file_access,QC_Checklist_v3.pdf,,Nicole Bailey,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:55:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-040,file_access,GP217_Assay_Results.csv,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:56:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-127,file_access,GP217_Assay_Results.csv,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:56:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-140,file_access,GP217_Sample_Tracking_Record.csv,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:56:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-005,file_access,GP217_Sample_Tracking_Record.csv,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:57:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-027,file_access,QC_Checklist_v3.pdf,,Tina Conley,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:57:00
Update,,HELIX,,Regulatory Affairs,,,RA-014,record_update,,,Tyrone Miller,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 15:57:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-011,file_access,GP217_Assay_Results.csv,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:58:00
,,Endpoint Security,,Information Technology,,,IT-003,backup_check,,,Marvin Davis,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 15:58:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-025,file_access,HELIX_Regulatory_Briefing_Package.docx,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:59:00
Send,,Analytical Chemistry,,Research,,,RS-131,teams_message,,,Adam Montgomery,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:59:00
Send,,Laboratory Operations,,Research,,,LT-011,teams_message,,,Leslie Mejia,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:59:00
Review,,Quality Compliance,,Regulatory Affairs,,FDA Submission Draft,RA-006,document_review,FDA_Submission_Draft_v5.docx,,Howard Conway,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 15:59:00
Update,,HELIX,,Regulatory Affairs,,,RA-013,record_update,,,William Powell,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 15:59:00
Upload,,HELIX,,Regulatory Affairs,,FDA Submission Package,RA-035,document_upload,FDA_Submission_Package_v1.zip,,Donald Tapia,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 15:59:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-018,file_access,GP217_Assay_Results.csv,,Linda Smith,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 16:00:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-047,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:00:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-017,file_access,QC_Checklist_v3.pdf,,Amanda Ward,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 16:00:00
,,Endpoint Security,Rule Review,Information Technology,,,IT-012,firewall_update,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 16:00:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-068,file_access,HELIX_Regulatory_Briefing_Package.docx,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:01:00
Send,,Analytical Chemistry,,Research,,,RS-091,teams_message,,,Amy Thompson,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:01:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-026,file_access,QC_Checklist_v3.pdf,,Robin Wood,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 16:01:00
Send,,HELIX,,Research,,,RS-066,teams_message,,,Rachael Hayes,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:02:00
Operate,,Sample Processing,,Research,,,LT-001,instrument_use,,Mass Spectrometer-02,Charles Snyder,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 16:02:00
Update,,Sample Processing,,Research,,,LT-018,record_update,,,Jessica Hanson,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 16:02:00
Send,,Biomarker Discovery,,Research,,,RS-028,teams_message,,,Leslie Anderson,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:03:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-075,file_access,GP217_Assay_Results.csv,,Paula Schwartz,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 16:03:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-136,file_access,GP217_Sample_Tracking_Record.csv,,Steven Roth,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 16:03:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-108,file_access,HELIX_Regulatory_Briefing_Package.docx,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:04:00
Send,,Clinical Support,,Research,,,RS-127,teams_message,,,Robin Wise,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:04:00
Upload,,FDA Submission,,Regulatory Affairs,,FDA Submission Package,RA-023,document_upload,FDA_Submission_Package_v1.zip,,Michelle Paul,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 16:04:00
,,Infrastructure,,Information Technology,,,IT-026,backup_check,,,James Clark,Boston,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 16:04:00
Send,,Clinical Support,,Research,,,RS-033,teams_message,,,James Rosario,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:05:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-043,file_access,HELIX_Regulatory_Briefing_Package.docx,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:05:00
,,Learning & Development,,Human Resources,,,HR-020,file_access,Research_Scientist_Candidates.xlsx,,Kendra Weiss,Boston,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-05 16:05:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-061,file_access,GP217_Sample_Tracking_Record.csv,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 16:06:00
,,Payroll,,Finance,,,FA-009,file_access,HELIX_Budget_Q2.xlsx,,Debra Fisher,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 16:06:00
Send,,Analytical Chemistry,,Research,,,RS-021,teams_message,,,Leslie Alvarez,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:07:00
Send,,HELIX,,Research,,,LT-007,teams_message,,,David Carroll,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 16:07:00
Update,,HELIX,,Research,,,LT-017,record_update,,,Amanda Ward,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 16:07:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-029,file_access,HELIX_Regulatory_Briefing_Package.docx,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:08:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-015,file_access,HELIX_Regulatory_Briefing_Package.docx,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:09:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-051,file_access,GP217_Sample_Tracking_Record.csv,,Nicholas Reilly,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 16:09:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-039,record_update,,,Brittany Stevenson,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 16:09:00
,,Infrastructure,,Information Technology,,,IT-008,backup_check,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 16:09:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-090,file_access,HELIX_Regulatory_Briefing_Package.docx,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:10:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-100,file_access,GP217_Assay_Results.csv,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 16:11:00
Send,,Clinical Support,,Research,,,RS-010,teams_message,,,Michelle Jones,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:12:00
Calibrate,,Sample Processing,,Research,,,LT-006,instrument_use,,Centrifuge-03,Catherine Patterson,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 16:12:00
,,Recruiting,,Human Resources,,,HR-015,benefits_update,Open_Enrollment_Form.pdf,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 16:12:00
,,Payroll,,Finance,,,FA-014,teams_message,,,Andrew White,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 16:13:00
Send,,Biomarker Discovery,,Research,,,RS-025,teams_message,,,Justin Lee,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 16:14:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-098,file_access,HELIX_Regulatory_Briefing_Package.docx,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:14:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-137,file_access,HELIX_Regulatory_Briefing_Package.docx,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:14:00
Update,,Laboratory Operations,,Research,,,LT-030,record_update,,,Christopher Flores,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 16:14:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-041,file_access,QC_Checklist_v3.pdf,,Michael Johnson,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 16:14:00
Group Membership Review,,Endpoint Security,,Information Technology,,,IT-016,admin_action,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 16:14:00
,,Identity Modernization,,Information Technology,,,IT-021,backup_check,,,Christopher Thomas,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 16:14:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-054,file_access,GP217_Sample_Tracking_Record.csv,,Chelsea Vega,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 16:15:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-063,file_access,HELIX_Regulatory_Briefing_Package.docx,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 16:15:00
,,Recruiting,,Human Resources,,,HR-008,file_access,Employee_Record_Update.pdf,,Laura Middleton,Boston,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 16:15:00
,,HELIX,,Research,,,RS-059,logout,,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 16:55:00
,,HELIX,,Research,,,LT-025,logout,,,Lauren Oconnell,Boston,,,Laboratory Technician,Restricted,,,2026-01-05 16:55:00
,,Laboratory Operations,,Research,,,LT-031,logout,,,Dylan Martin,Boston,,,Laboratory Technician,Restricted,,,2026-01-05 16:55:00
,,Quality Compliance,,Regulatory Affairs,,,RA-009,logout,,,Valerie Cole,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:55:00
,,Payroll,,Finance,,,FA-008,logout,,,Joanna Powell,Boston,,,Finance Analyst,Confidential,,,2026-01-05 16:55:00
,,Recruiting,,Human Resources,,,HR-023,logout,,,Louis Crawford,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 16:55:00
,,Infrastructure,,Information Technology,,,IT-017,logout,,,Jonathan May,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 16:55:00
,,Identity Modernization,,Information Technology,,,IT-021,logout,,,Christopher Thomas,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 16:55:00
,,Identity Modernization,,Information Technology,,,IT-035,logout,,,Carrie Mays,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 16:55:00
,,Technology Modernization,,Executive Leadership,,,EX-009,logout,,,Abigail Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-05 16:55:00
,,Biomarker Discovery,,Research,,,RS-092,logout,,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:56:00
,,Clinical Support,,Research,,,RS-097,logout,,,Carl Mendez,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:56:00
,,HELIX,,Research,,,RS-100,logout,,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:56:00
,,Sample Processing,,Research,,,LT-004,logout,,,Madeline Valentine,Tucson,,,Laboratory Technician,Restricted,,,2026-01-05 16:56:00
,,HELIX,,Research,,,LT-035,logout,,,Toni Santos,Boston,,,Laboratory Technician,Restricted,,,2026-01-05 16:56:00
,,Quality Compliance,,Regulatory Affairs,,,RA-032,logout,,,Donald Perez,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:56:00
,,Quality Compliance,,Regulatory Affairs,,,RA-039,logout,,,Brittany Stevenson,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:56:00
,,Clinical Support,,Research,,,RS-054,logout,,,Chelsea Vega,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 16:57:00
,,Biomarker Discovery,,Research,,,RS-098,logout,,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 16:57:00
,,Analytical Chemistry,,Research,,,RS-122,logout,,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 16:57:00
,,HELIX,,Research,,,LT-023,logout,,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,,2026-01-05 16:57:00
,,HELIX,,Regulatory Affairs,,,RA-003,logout,,,Johnathan Marshall,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:57:00
,,Quality Compliance,,Regulatory Affairs,,,RA-021,logout,,,Angela Ramirez,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:57:00
,,Procurement,,Finance,,,FA-016,logout,,,Jacqueline Baker,Boston,,,Finance Analyst,Confidential,,,2026-01-05 16:57:00
,,Benefits,,Human Resources,,,HR-011,logout,,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 16:57:00
,,Cloud Migration,,Information Technology,,,IT-001,logout,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 16:57:00
,,Analytical Chemistry,,Research,,,RS-012,logout,,,Monica Martin,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,Clinical Support,,Research,,,RS-032,logout,,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,Clinical Support,,Research,,,RS-045,logout,,,Thomas Butler,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,Clinical Support,,Research,,,RS-069,logout,,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,HELIX,,Research,,,RS-070,logout,,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,Clinical Support,,Research,,,RS-089,logout,,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,HELIX,,Research,,,RS-107,logout,,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,Clinical Support,,Research,,,RS-132,logout,,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:58:00
,,Quality Compliance,,Regulatory Affairs,,,RA-025,logout,,,Gail Garcia,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:58:00
,,Budget Planning,,Finance,,,FA-027,logout,,,Joseph Lee,Boston,,,Finance Analyst,Confidential,,,2026-01-05 16:58:00
,,Infrastructure,,Information Technology,,,IT-002,logout,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 16:58:00
,,Endpoint Security,,Information Technology,,,IT-014,logout,,,Jennifer Clark,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 16:58:00
,,Analytical Chemistry,,Research,,,RS-088,logout,,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 16:59:00
,,Laboratory Operations,,Research,,,LT-027,logout,,,Tina Conley,Tucson,,,Laboratory Technician,Restricted,,,2026-01-05 16:59:00
,,Sample Processing,,Research,,,LT-028,logout,,,Rebecca Zavala,Tucson,,,Laboratory Technician,Restricted,,,2026-01-05 16:59:00
,,FDA Submission,,Regulatory Affairs,,,RA-022,logout,,,Elizabeth Potter,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:59:00
,,HELIX,,Regulatory Affairs,,,RA-029,logout,,,Jeffrey Weiss,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 16:59:00
,,Budget Planning,,Finance,,,FA-015,logout,,,Nicole Delacruz,Tucson,,,Finance Analyst,Confidential,,,2026-01-05 16:59:00
,,Payroll,,Finance,,,FA-031,logout,,,Larry Bender,Tucson,,,Finance Analyst,Confidential,,,2026-01-05 16:59:00
,,Learning & Development,,Human Resources,,,HR-009,logout,,,Sharon Wilson,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 16:59:00
,,Learning & Development,,Human Resources,,,HR-012,logout,,,Angela Vazquez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 16:59:00
