action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Send,,Clinical Support,,Research,,,RS-054,teams_message,,,Chelsea Vega,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:28:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-059,file_access,GP217_Assay_Results.csv,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:28:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-106,file_access,HELIX_Regulatory_Briefing_Package.docx,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:28:00
Send,,Payroll,,Finance,,,FA-007,teams_message,,,Jonathan Anderson,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 15:28:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-056,file_access,GP217_Assay_Results.csv,,David Keller,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:29:00
Send,,Clinical Support,,Research,,,RS-096,teams_message,,,Luke Young,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:29:00
Send,,HELIX,,Research,,,RS-125,teams_message,,,Elizabeth Hampton,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:29:00
Update,,HELIX,,Research,,,LT-025,record_update,,,Lauren Oconnell,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:29:00
Review Group Membership,,Endpoint Security,,Information Technology,,,IT-022,identity_management,,,Stephen Bridges,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 15:30:00
Send,,Endpoint Security,,Information Technology,,,IT-034,teams_message,,,Erin Wilson,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-09 15:30:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-014,file_access,GP217_Assay_Results.csv,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:31:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-017,file_access,GP217_Sample_Tracking_Record.csv,,Emily Ortiz,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:31:00
Send,,HELIX,,Research,,,RS-130,teams_message,,,Joseph Wood,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:31:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-135,file_access,GP217_Assay_Results.csv,,Zachary Obrien,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:31:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-019,teams_message,,,Larry Wilcox,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 15:31:00
Approve,,Laboratory Operations,,Research,,,LT-041,record_update,,,Michael Johnson,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:32:00
Update,,HELIX,,Regulatory Affairs,,,RA-005,record_update,,,Tracy Anderson,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 15:32:00
Send,,Budget Planning,,Finance,,,FA-003,teams_message,,,Kimberly Kramer,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 15:32:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-120,file_access,HELIX_Regulatory_Briefing_Package.docx,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:33:00
Upload,,FDA Submission,,Regulatory Affairs,,FDA Submission Package,RA-022,document_upload,FDA_Submission_Package_v1.zip,,Elizabeth Potter,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-09 15:33:00
Send,,Learning & Development,,Human Resources,,,HR-024,teams_message,,,Jason George,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-09 15:33:00
Review Group Membership,,Cloud Migration,,Information Technology,,,IT-009,identity_management,,,Nicholas Stein,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 15:33:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-102,file_access,GP217_Assay_Results.csv,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:34:00
Send,,Biomarker Discovery,,Research,,,RS-123,teams_message,,,Maria Mendez,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:35:00
Approve,,HELIX,,Research,,,LT-014,record_update,,,Nicole Bailey,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:35:00
Approve,,HELIX,,Research,,,LT-044,record_update,,,Scott Buck,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:35:00
Send,,Learning & Development,,Human Resources,,,HR-012,teams_message,,,Angela Vazquez,Boston,Information Technology,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-09 15:35:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-061,file_access,GP217_Assay_Results.csv,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:37:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-068,file_access,GP217_Assay_Results.csv,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:37:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-098,file_access,HELIX_Regulatory_Briefing_Package.docx,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:37:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-134,file_access,HELIX_Regulatory_Briefing_Package.docx,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:37:00
Send,,Biomarker Discovery,,Research,,,RS-011,teams_message,,,Jon Roberts,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:38:00
Send,,Clinical Support,,Research,,,RS-065,teams_message,,,Carol Brooks,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:38:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-097,file_access,GP217_Assay_Results.csv,,Carl Mendez,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:38:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-108,file_access,GP217_Assay_Results.csv,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:38:00
Operate,,HELIX,,Research,,,LT-007,instrument_use,,Mass Spectrometer-02,David Carroll,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 15:38:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-080,file_access,GP217_Sample_Tracking_Record.csv,,Scott Figueroa,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:39:00
Open,,Budget Planning,,Finance,,Quarterly Forecast,FA-023,financial_report_access,Quarterly_Forecast_Q2.pdf,,Zachary Becker,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-09 15:39:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-007,file_access,GP217_Assay_Results.csv,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:40:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-123,file_access,GP217_Sample_Tracking_Record.csv,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:40:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-004,file_access,GP217_Sample_Tracking_Record.csv,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:41:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-110,file_access,GP217_Sample_Tracking_Record.csv,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:41:00
Send,,HELIX,,Research,,,LT-017,teams_message,,,Amanda Ward,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 15:42:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-028,file_access,QC_Checklist_v3.pdf,,Rebecca Zavala,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 15:42:00
Approve,,Laboratory Operations,,Research,,,LT-027,record_update,,,Tina Conley,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:43:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-032,file_access,HELIX_Regulatory_Briefing_Package.docx,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:44:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-076,file_access,GP217_Sample_Tracking_Record.csv,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:44:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-125,file_access,GP217_Assay_Results.csv,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:44:00
Review,,Recruiting,,Human Resources,,Research Scientist Candidate List,HR-008,candidate_review,Research_Scientist_Candidates.xlsx,,Laura Middleton,Boston,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-09 15:44:00
Review Findings,,Identity Modernization,,Information Technology,,,IT-021,vulnerability_review,,,Christopher Thomas,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 15:44:00
Update,,Laboratory Operations,,Research,,,LT-038,record_update,,,Brett Gardner,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:45:00
Review Endpoint Health,,Identity Modernization,,Information Technology,Research-Laptop-042,,IT-029,endpoint_review,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-09 15:45:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-007,file_access,HELIX_Regulatory_Briefing_Package.docx,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:46:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-046,file_access,HELIX_Regulatory_Briefing_Package.docx,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 15:47:00
Send,,HELIX,,Regulatory Affairs,,,RA-018,teams_message,,,Robert Stokes,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 15:47:00
Review,,FDA Submission,,Regulatory Affairs,,FDA Submission Draft,RA-038,document_review,FDA_Submission_Draft_v5.docx,,Erin Mcintyre,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-09 15:47:00
Send,,Budget Planning,,Finance,,,FA-020,teams_message,,,Carol King,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 15:47:00
Investigate,Unusual VPN Location,Endpoint Security,,Information Technology,,,IT-019,security_alert_review,,,Susan Greene,Boston,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-09 15:47:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-041,file_access,GP217_Sample_Tracking_Record.csv,,George Knight,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:48:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-052,file_access,GP217_Assay_Results.csv,,Abigail Hayes,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:48:00
Send,,Biomarker Discovery,,Research,,,RS-003,teams_message,,,Matthew Adams,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:49:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-026,file_access,GP217_Sample_Tracking_Record.csv,,Julie Patton,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:49:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-018,file_access,QC_Checklist_v3.pdf,,Jessica Hanson,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 15:49:00
Approve,,HELIX,,Research,,,LT-025,record_update,,,Lauren Oconnell,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 15:49:00
Reset Password,,Infrastructure,,Information Technology,,,IT-002,identity_management,,,Kelly Chan,Tucson,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 15:49:00
Send,,Clinical Support,,Research,,,RS-022,teams_message,,,Timothy James,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 15:50:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-067,file_access,GP217_Sample_Tracking_Record.csv,,Christina Hester,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:51:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-131,file_access,GP217_Assay_Results.csv,,Adam Montgomery,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:51:00
Update,,HELIX,,Regulatory Affairs,,,RA-037,record_update,,,Ryan Perez,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 15:51:00
Send,,Budget Planning,,Finance,,,FA-027,teams_message,,,Joseph Lee,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 15:51:00
Create,,Recruiting,,Human Resources,,New Hire Onboarding Checklist,HR-015,onboarding_task,,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,In Progress,HRIS,2026-01-09 15:51:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-084,file_access,GP217_Sample_Tracking_Record.csv,,Robert Wilson,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:52:00
Calibrate,,HELIX,,Research,,,LT-035,instrument_use,,Centrifuge-03,Toni Santos,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 15:52:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-009,teams_message,,,Valerie Cole,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 15:52:00
Review Remote Login,,Identity Modernization,,Information Technology,Remote-Laptop-017,,IT-020,vpn_review,,,Joshua Gray,Tucson,,,IT Security Administrator,Trade Secret,Verified,VPN Gateway,2026-01-09 15:52:00
Review Findings,,Infrastructure,,Information Technology,,,IT-033,vulnerability_review,,,Amy Zamora,Boston,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 15:52:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-022,file_access,QC_Checklist_v3.pdf,,Antonio Summers,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 15:53:00
Update,,HELIX,,Regulatory Affairs,,,RA-005,record_update,,,Tracy Anderson,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 15:53:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-029,file_access,GP217_Sample_Tracking_Record.csv,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:54:00
Send,,HELIX,,Regulatory Affairs,,,RA-013,teams_message,,,William Powell,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 15:54:00
Reset Password,,Cloud Migration,,Information Technology,,,IT-010,identity_management,,,Brenda Malone,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 15:54:00
Investigate,Unusual VPN Location,Identity Modernization,,Information Technology,,,IT-025,security_alert_review,,,Amanda Gordon,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-09 15:54:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-117,file_access,GP217_Sample_Tracking_Record.csv,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 15:56:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-133,file_access,GP217_Assay_Results.csv,,Melissa French,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:56:00
Send,,Endpoint Security,,Information Technology,,,IT-023,teams_message,,,Daniel Diaz,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-09 15:56:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-066,file_access,GP217_Assay_Results.csv,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:57:00
Send,,HELIX,,Regulatory Affairs,,,RA-005,teams_message,,,Tracy Anderson,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 15:58:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-034,file_access,GP217_Assay_Results.csv,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:59:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-120,file_access,GP217_Assay_Results.csv,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 15:59:00
Send,,HELIX,,Research,,,RS-027,teams_message,,,Michelle Munoz,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 16:00:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-050,file_access,GP217_Assay_Results.csv,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 16:00:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-102,file_access,GP217_Sample_Tracking_Record.csv,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 16:00:00
Calibrate,,Sample Processing,,Research,,,LT-021,instrument_use,,Centrifuge-03,Bryan Murphy,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 16:00:00
Open,,Budget Planning,,Finance,,Quarterly Forecast,FA-023,financial_report_access,Quarterly_Forecast_Q2.pdf,,Zachary Becker,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-09 16:00:00
