action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,Laboratory Operations,,Research,,,LT-038,logout,,,Brett Gardner,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:13:00
,,Quality Compliance,,Regulatory Affairs,,,RA-002,logout,,,James Jones,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:13:00
,,Budget Planning,,Finance,,,FA-011,logout,,,Michael Rodriguez,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:13:00
,,Recruiting,,Human Resources,,,HR-023,logout,,,Louis Crawford,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:13:00
,,Clinical Support,,Research,,,RS-022,logout,,,Timothy James,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:14:00
,,HELIX,,Research,,,RS-044,logout,,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:14:00
,,HELIX,,Research,,,RS-102,logout,,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:14:00
,,Analytical Chemistry,,Research,,,RS-115,logout,,,Julie Townsend,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:14:00
,,Biomarker Discovery,,Research,,,RS-134,logout,,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:14:00
,,Quality Compliance,,Regulatory Affairs,,,RA-019,logout,,,Larry Wilcox,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:14:00
,,Payroll,,Finance,,,FA-014,logout,,,Andrew White,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:14:00
,,Benefits,,Human Resources,,,HR-005,logout,,,Felicia Fisher,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:14:00
,,Benefits,,Human Resources,,,HR-021,logout,,,Robert Harris,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:14:00
,,Endpoint Security,,Information Technology,,,IT-003,logout,,,Marvin Davis,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:14:00
,,Corporate Strategy,,Executive Leadership,,,EX-003,logout,,,Steven Powers,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-06 17:14:00
,,Technology Modernization,,Executive Leadership,,,EX-004,logout,,,Michael Cooper,Boston,,,Executive Leadership,Trade Secret,,,2026-01-06 17:14:00
,,Analytical Chemistry,,Research,,,RS-050,logout,,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:15:00
,,HELIX,,Research,,,RS-130,logout,,,Joseph Wood,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:15:00
,,Clinical Support,,Research,,,RS-140,logout,,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:15:00
,,Quality Compliance,,Regulatory Affairs,,,RA-009,logout,,,Valerie Cole,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:15:00
,,Quality Compliance,,Regulatory Affairs,,,RA-025,logout,,,Gail Garcia,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:15:00
,,FDA Submission,,Regulatory Affairs,,,RA-040,logout,,,Kristen Oneal,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:15:00
,,Procurement,,Finance,,,FA-030,logout,,,Molly Moore,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:15:00
,,Technology Modernization,,Executive Leadership,,,EX-009,logout,,,Abigail Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-06 17:15:00
,,Clinical Support,,Research,,,RS-036,logout,,,Travis Bradley,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:16:00
,,Biomarker Discovery,,Research,,,RS-039,logout,,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:16:00
,,HELIX,,Research,,,RS-071,logout,,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:16:00
,,Clinical Support,,Research,,,RS-085,logout,,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:16:00
,,Clinical Support,,Research,,,RS-101,logout,,,Amber Gomez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:16:00
,,Benefits,,Human Resources,,,HR-019,logout,,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:16:00
,,Cloud Migration,,Information Technology,,,IT-027,logout,,,Rodney Blackburn,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:16:00
,,HELIX,,Research,,,RS-082,logout,,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:17:00
,,Clinical Support,,Research,,,RS-119,logout,,,Michael Gomez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:17:00
,,Clinical Support,,Research,,,RS-127,logout,,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:17:00
,,Biomarker Discovery,,Research,,,RS-135,logout,,,Zachary Obrien,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:17:00
,,FDA Submission,,Regulatory Affairs,,,RA-010,logout,,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:17:00
,,Corporate Strategy,,Executive Leadership,,,EX-006,logout,,,Leroy Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-06 17:17:00
,,Biomarker Discovery,,Research,,,RS-025,logout,,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:18:00
,,Clinical Support,,Research,,,RS-132,logout,,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:18:00
,,Sample Processing,,Research,,,LT-018,logout,,,Jessica Hanson,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:18:00
,,Sample Processing,,Research,,,LT-043,logout,,,Logan Sanchez,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:18:00
,,HELIX,,Research,,,LT-044,logout,,,Scott Buck,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:18:00
,,FDA Submission,,Regulatory Affairs,,,RA-030,logout,,,Rachel Williams,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:18:00
,,Recruiting,,Human Resources,,,HR-001,logout,,,Michael Wilson,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:18:00
,,Learning & Development,,Human Resources,,,HR-003,logout,,,Cody Carlson,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:18:00
,,Biomarker Discovery,,Research,,,RS-076,logout,,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:19:00
,,Analytical Chemistry,,Research,,,RS-099,logout,,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:19:00
,,Procurement,,Finance,,,FA-016,logout,,,Jacqueline Baker,Boston,,,Finance Analyst,Confidential,,,2026-01-06 17:19:00
,,Recruiting,,Human Resources,,,HR-004,logout,,,Lisa Stevens,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 17:19:00
,,HELIX,,Research,,,RS-046,logout,,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:20:00
,,Clinical Support,,Research,,,RS-065,logout,,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:20:00
,,HELIX,,Research,,,RS-095,logout,,,Melinda Payne,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:20:00
,,Clinical Support,,Research,,,RS-106,logout,,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:20:00
,,Biomarker Discovery,,Research,,,RS-111,logout,,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:20:00
,,Biomarker Discovery,,Research,,,RS-133,logout,,,Melissa French,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:20:00
,,HELIX,,Regulatory Affairs,,,RA-011,logout,,,Crystal Griffin,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:20:00
,,Quality Compliance,,Regulatory Affairs,,,RA-028,logout,,,Andrew Payne,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:20:00
,,FDA Submission,,Regulatory Affairs,,,RA-038,logout,,,Erin Mcintyre,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:20:00
,,Quality Compliance,,Regulatory Affairs,,,RA-039,logout,,,Brittany Stevenson,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:20:00
,,Endpoint Security,,Information Technology,,,IT-006,logout,,,Donald Gill,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:20:00
,,Cloud Migration,,Information Technology,,,IT-015,logout,,,Todd Reed,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:20:00
,,Corporate Strategy,,Executive Leadership,,,EX-008,logout,,,John Hall,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-06 17:20:00
,,Clinical Support,,Research,,,RS-037,logout,,,Karen Shaw,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:21:00
,,Biomarker Discovery,,Research,,,RS-098,logout,,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:21:00
,,HELIX,,Research,,,LT-007,logout,,,David Carroll,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:21:00
,,HELIX,,Research,,,LT-042,logout,,,Paul Campos,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:21:00
,,Payroll,,Finance,,,FA-009,logout,,,Debra Fisher,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:21:00
,,Recruiting,,Human Resources,,,HR-006,logout,,,Bruce Hurley,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 17:21:00
,,Infrastructure,,Information Technology,,,IT-013,logout,,,James Cooper,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:21:00
,,Technology Modernization,,Executive Leadership,,,EX-007,logout,,,Mark Hernandez,Boston,,,Executive Leadership,Trade Secret,,,2026-01-06 17:21:00
,,Clinical Support,,Research,,,RS-030,logout,,,Lisa Mason,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:22:00
,,Analytical Chemistry,,Research,,,RS-042,logout,,,Brittany Brown,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:22:00
,,Biomarker Discovery,,Research,,,RS-043,logout,,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:22:00
,,Clinical Support,,Research,,,RS-094,logout,,,Randy House,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:22:00
,,HELIX,,Research,,,RS-100,logout,,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:22:00
,,Sample Processing,,Research,,,LT-009,logout,,,Lisa Pena,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:22:00
,,HELIX,,Research,,,LT-034,logout,,,Judy Cooke,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:22:00
,,Budget Planning,,Finance,,,FA-027,logout,,,Joseph Lee,Boston,,,Finance Analyst,Confidential,,,2026-01-06 17:22:00
,,Benefits,,Human Resources,,,HR-011,logout,,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:22:00
,,Biomarker Discovery,,Research,,,RS-034,logout,,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:23:00
,,Analytical Chemistry,,Research,,,RS-049,logout,,,Jorge Stephens,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:23:00
,,Analytical Chemistry,,Research,,,RS-122,logout,,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:23:00
,,Analytical Chemistry,,Research,,,RS-128,logout,,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:23:00
,,HELIX,,Research,,,RS-136,logout,,,Steven Roth,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:23:00
,,HELIX,,Regulatory Affairs,,,RA-035,logout,,,Donald Tapia,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:23:00
,,Payroll,,Finance,,,FA-035,logout,,,Christopher Patterson,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:23:00
,,HELIX,,Research,,,RS-013,logout,,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:24:00
,,HELIX,,Research,,,RS-063,logout,,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:24:00
,,HELIX,,Research,,,RS-073,logout,,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:24:00
,,Procurement,,Finance,,,FA-005,logout,,,Richard Martinez,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:24:00
,,Infrastructure,,Information Technology,,,IT-018,logout,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:24:00
,,HELIX,,Research,,,RS-027,logout,,,Michelle Munoz,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:25:00
,,Analytical Chemistry,,Research,,,RS-031,logout,,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:25:00
,,Biomarker Discovery,,Research,,,RS-068,logout,,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:25:00
,,Laboratory Operations,,Research,,,LT-041,logout,,,Michael Johnson,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:25:00
,,HELIX,,Regulatory Affairs,,,RA-018,logout,,,Robert Stokes,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:25:00
,,FDA Submission,,Regulatory Affairs,,,RA-034,logout,,,Nicholas Mcbride,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:25:00
,,Budget Planning,,Finance,,,FA-018,logout,,,Jessica Haynes,Boston,,,Finance Analyst,Confidential,,,2026-01-06 17:25:00
,,Learning & Development,,Human Resources,,,HR-012,logout,,,Angela Vazquez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 17:25:00
,,Infrastructure,,Information Technology,,,IT-008,logout,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:25:00
,,Endpoint Security,,Information Technology,,,IT-022,logout,,,Stephen Bridges,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:25:00
,,Biomarker Discovery,,Research,,,RS-003,logout,,,Matthew Adams,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:26:00
,,Sample Processing,,Research,,,LT-032,logout,,,Teresa Calderon,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:26:00
,,Budget Planning,,Finance,,,FA-003,logout,,,Kimberly Kramer,Boston,,,Finance Analyst,Confidential,,,2026-01-06 17:26:00
,,Payroll,,Finance,,,FA-007,logout,,,Jonathan Anderson,Boston,,,Finance Analyst,Confidential,,,2026-01-06 17:26:00
,,Procurement,,Finance,,,FA-010,logout,,,Joseph Beasley,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:26:00
,,Recruiting,,Human Resources,,,HR-002,logout,,,Susan Carrillo,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 17:26:00
,,Endpoint Security,,Information Technology,,,IT-034,logout,,,Erin Wilson,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:26:00
,,Research Portfolio,,Executive Leadership,,,EX-002,logout,,,James Johnson,Boston,,,Executive Leadership,Trade Secret,,,2026-01-06 17:26:00
,,Biomarker Discovery,,Research,,,RS-123,logout,,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:27:00
,,Sample Processing,,Research,,,LT-008,logout,,,Amy Baker,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:27:00
,,HELIX,,Research,,,LT-023,logout,,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:27:00
,,Laboratory Operations,,Research,,,LT-037,logout,,,Aaron Patterson,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:27:00
,,HELIX,,Regulatory Affairs,,,RA-004,logout,,,Peggy Jordan,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:27:00
,,HELIX,,Regulatory Affairs,,,RA-008,logout,,,Donna Bell,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:27:00
,,Quality Compliance,,Regulatory Affairs,,,RA-017,logout,,,Michael Gutierrez,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:27:00
,,Payroll,,Finance,,,FA-001,logout,,,Lori Gibson,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:27:00
,,Payroll,,Finance,,,FA-002,logout,,,Paul Dixon,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:27:00
,,Infrastructure,,Information Technology,,,IT-017,logout,,,Jonathan May,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:27:00
,,Biomarker Discovery,,Research,,,RS-047,logout,,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:28:00
,,Clinical Support,,Research,,,RS-080,logout,,,Scott Figueroa,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:28:00
,,Sample Processing,,Research,,,LT-036,logout,,,Tyler Garza,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:28:00
,,Payroll,,Finance,,,FA-008,logout,,,Joanna Powell,Boston,,,Finance Analyst,Confidential,,,2026-01-06 17:28:00
,,Budget Planning,,Finance,,,FA-015,logout,,,Nicole Delacruz,Tucson,,,Finance Analyst,Confidential,,,2026-01-06 17:28:00
,,Infrastructure,,Information Technology,,,IT-002,logout,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:28:00
,,Cloud Migration,,Information Technology,,,IT-028,logout,,,Kathy Andrade,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:28:00
,,Infrastructure,,Information Technology,,,IT-033,logout,,,Amy Zamora,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:28:00
,,Analytical Chemistry,,Research,,,RS-056,logout,,,David Keller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:29:00
,,Clinical Support,,Research,,,RS-138,logout,,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:29:00
,,Sample Processing,,Research,,,LT-026,logout,,,Robin Wood,Tucson,,,Laboratory Technician,Restricted,,,2026-01-06 17:29:00
,,HELIX,,Regulatory Affairs,,,RA-013,logout,,,William Powell,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:29:00
,,FDA Submission,,Regulatory Affairs,,,RA-022,logout,,,Elizabeth Potter,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:29:00
,,Analytical Chemistry,,Research,,,RS-008,logout,,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:30:00
,,Biomarker Discovery,,Research,,,RS-011,logout,,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:30:00
,,Clinical Support,,Research,,,RS-040,logout,,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:30:00
,,Biomarker Discovery,,Research,,,RS-055,logout,,,Kelly Wallace,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:30:00
,,Analytical Chemistry,,Research,,,RS-075,logout,,,Paula Schwartz,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:30:00
,,HELIX,,Research,,,RS-090,logout,,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:30:00
,,HELIX,,Research,,,LT-003,logout,,,Mary Blackburn,Boston,,,Laboratory Technician,Restricted,,,2026-01-06 17:30:00
,,Identity Modernization,,Information Technology,,,IT-030,logout,,,Rachel Huerta,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:30:00
,,Clinical Support,,Research,,,RS-009,logout,,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,HELIX,,Research,,,RS-014,logout,,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,Biomarker Discovery,,Research,,,RS-028,logout,,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,Clinical Support,,Research,,,RS-054,logout,,,Chelsea Vega,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,Analytical Chemistry,,Research,,,RS-064,logout,,,Ricky Moore,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,HELIX,,Research,,,RS-121,logout,,,Doris Phillips,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,Clinical Support,,Research,,,RS-126,logout,,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 17:31:00
,,Quality Compliance,,Regulatory Affairs,,,RA-024,logout,,,Kathleen Hill,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 17:31:00
,,Cloud Migration,,Information Technology,,,IT-010,logout,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:31:00
,,Infrastructure,,Information Technology,,,IT-026,logout,,,James Clark,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 17:31:00
,,Research Portfolio,,Executive Leadership,,,EX-010,logout,,,Martin Harris,Boston,,,Executive Leadership,Trade Secret,,,2026-01-06 17:31:00
,,Analytical Chemistry,,Research,,,RS-020,logout,,,Derrick Johnson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 17:32:00
